SalesPrice,MSSubClass,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,OpenPorchSF,MiscVal,Furnished,TotalSqFt
209000,20,RL,57,6420,1148,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1952,1952,1,1,TA,0,Detchd,1,308,TA,0,0,yes,2128
199000,20,RL,57,7677,773,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1953,1953,1,1,TA,0,Attchd,1,240,TA,0,0,yes,1546
232100,20,RL,57,11425,1008,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,6,1954,1954,1,1,TA,1,Attchd,1,275,TA,0,0,yes,2016
609600,20,RL,57,14778,1640,IR1,CulDSac,Enstol,PosN,1Fam,1Story,no,6,7,1954,2006,1,1,Gd,1,Detchd,2,924,TA,0,0,yes,2936
304500,20,RL,57,13680,1733,IR1,CulDSac,Tistin,Norm,1Fam,1Story,no,3,5,1955,1955,2,1,TA,1,Attchd,2,452,TA,0,0,no,1733
328800,20,RL,57,14175,1437,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,6,1956,1987,1,1,TA,1,Detchd,2,576,TA,0,0,yes,2625
392200,20,RL,57,9764,894,IR1,FR2,Tistin,Feedr,1Fam,1Story,no,5,7,1967,2003,1,1,Gd,0,Attchd,2,450,TA,0,0,yes,1788
358000,20,RL,57,9245,990,IR2,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1994,1995,1,1,TA,0,Detchd,2,672,TA,0,0,yes,1980
360900,60,RL,57,21872,1446,IR2,FR2,Hephis,Norm,1Fam,2Story,no,7,5,1996,1997,2,1,TA,1,Attchd,2,406,TA,22,0,yes,2175
354100,85,RL,57,8846,914,IR1,CulDSac,Enstol,Norm,1Fam,SFoyer,no,5,5,1996,1996,1,1,TA,0,Detchd,2,576,TA,0,0,no,1784
311800,60,RL,57,8773,1600,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,TA,1,Attchd,2,460,TA,38,0,yes,2516
441400,60,RL,57,8924,1724,IR1,CulDSac,Enstol,Norm,1Fam,2Story,no,7,5,1998,1999,2,1,Gd,0,Attchd,2,527,TA,155,0,yes,2604
571600,20,RL,57,13265,1689,IR1,CulDSac,Kence,Norm,1Fam,1Story,yes,8,5,2002,2002,2,1,Gd,2,Attchd,3,857,TA,59,0,yes,3257
215700,50,RL,58,8410,1184,Reg,FR2,Tistin,Feedr,1Fam,1.5Fin,no,5,3,1910,1996,1,1,TA,0,NA,0,0,NA,151,0,yes,1842
167200,30,RL,58,9098,605,IR1,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1920,2002,1,1,TA,0,NA,0,0,NA,0,0,yes,1133
197400,45,RM,58,6380,1048,Reg,Inside,Lafield,Norm,1Fam,1.5Unf,no,5,6,1922,1950,1,1,TA,1,Detchd,1,280,TA,0,0,yes,2041
286100,20,RL,58,11341,1392,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1957,1996,1,1,TA,1,Detchd,2,528,TA,0,0,yes,2784
240500,20,RL,58,13526,935,IR1,CulDSac,Tistin,Norm,1Fam,1Story,no,5,6,1965,1965,1,1,TA,0,Attchd,1,288,TA,0,0,no,1870
377100,80,RL,58,10246,960,IR1,CulDSac,Tistin,Norm,1Fam,SLvl,yes,4,9,1965,2001,0,1,TA,0,Attchd,1,364,TA,0,0,yes,1608
589000,60,RL,58,16770,1839,IR2,CulDSac,Buver,Norm,1Fam,2Story,yes,7,5,1998,1998,2,1,TA,0,Attchd,2,486,TA,81,0,yes,3034
467300,60,RL,58,9531,1796,IR1,CulDSac,Enstol,Norm,1Fam,2Story,no,6,5,1998,1998,2,1,TA,0,Attchd,2,546,TA,36,0,no,2590
313300,60,RL,58,10852,1671,IR1,Inside,Hephis,RRAn,1Fam,2Story,no,6,5,2000,2000,2,1,TA,1,Attchd,2,472,TA,38,0,yes,2630
315500,80,RL,58,7750,1419,Reg,Inside,Hephis,Norm,1Fam,SLvl,no,8,5,2002,2002,2,1,Gd,1,BuiltIn,2,527,TA,0,0,yes,1827
504500,60,RL,58,17104,1496,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2006,2006,2,1,Gd,1,Attchd,2,426,TA,24,0,yes,2150
623300,60,RL,58,14054,1863,IR1,Inside,Hephis,Norm,1Fam,2Story,yes,7,5,2006,2006,2,1,Gd,1,BuiltIn,3,660,TA,17,0,yes,2742
353600,50,RM,59,5310,1635,Reg,Corner,Tistin,Feedr,1Fam,1.5Fin,no,6,8,1910,2003,1,1,Gd,0,Attchd,1,255,TA,0,0,no,2120
237000,30,RM,59,8263,1012,Reg,Inside,Lafield,Norm,1Fam,1Story,no,6,5,1920,1950,1,1,TA,1,Detchd,1,308,TA,22,0,yes,2024
281600,70,RM,59,10690,1344,Reg,Inside,Lafield,Norm,1Fam,2Story,no,5,7,1920,1997,1,1,TA,0,Detchd,1,468,Fa,128,0,no,2016
225900,50,RM,59,5700,1111,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,7,7,1926,1950,1,1,TA,1,Detchd,1,288,TA,0,0,yes,1683
243400,45,RL,59,7227,832,Reg,Corner,Kence,Artery,1Fam,1.5Unf,no,6,6,1954,1954,1,1,Gd,0,Detchd,2,528,TA,0,0,yes,1664
258000,50,RL,59,16466,1393,IR1,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,7,1955,1955,1,1,TA,0,Attchd,1,300,TA,0,0,no,2209
238600,20,RL,59,12342,1422,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1960,1978,1,1,TA,1,Attchd,1,286,TA,0,600,yes,2400
386300,60,RL,59,11029,2654,IR1,Corner,Hephis,PosA,1Fam,2Story,no,6,7,1968,1984,2,1,Gd,1,Attchd,2,619,TA,65,0,yes,3708
383400,60,RL,59,12046,2030,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,6,1976,1976,2,1,Gd,1,Attchd,2,551,TA,224,0,yes,2878
499300,60,RL,59,11228,2097,IR2,CulDSac,Kence,Norm,1Fam,2Story,yes,7,5,1993,1993,2,1,Gd,1,Attchd,3,678,TA,187,0,yes,3177
316000,60,RL,59,7837,1571,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,7,1993,1994,2,1,TA,1,Attchd,2,380,TA,40,0,yes,2370
485600,20,RL,59,10593,1720,IR1,Inside,Buver,Norm,1Fam,1Story,no,7,5,1996,1996,2,1,Gd,1,Attchd,2,527,TA,56,0,yes,3440
306000,60,RL,59,9042,1638,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1998,1998,2,1,TA,2,Attchd,2,472,TA,38,0,no,2581
406400,120,RM,59,3072,1414,Reg,Inside,Flona,Norm,TwnhsE,1Story,no,7,5,2004,2004,2,1,Gd,1,Attchd,2,398,TA,20,0,no,2789
604000,60,RL,59,11796,1959,IR1,Inside,Hephis,Norm,1Fam,2Story,yes,7,5,2004,2005,2,1,Gd,1,BuiltIn,2,434,TA,48,0,yes,2806
526400,120,RM,59,8198,1358,Reg,FR3,Buver,Norm,TwnhsE,1Story,no,7,5,2004,2004,2,1,Gd,1,Attchd,2,484,TA,30,0,no,2716
508100,120,FV,59,4282,1391,IR2,Inside,Todon,Norm,TwnhsE,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,530,TA,158,0,no,2782
442500,80,RL,59,9587,1166,IR1,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,2005,2005,2,1,Gd,0,Attchd,2,400,TA,0,0,yes,2022
204700,30,RM,60,10800,1047,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1885,1995,1,1,TA,0,Detchd,1,273,Fa,0,450,yes,1688
334800,70,RM,60,10800,2554,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,8,1890,1998,1,1,TA,0,Detchd,2,704,TA,48,0,yes,3272
233500,70,RM,60,6600,2372,Reg,Corner,Tistin,Norm,1Fam,2Story,no,5,4,1892,1965,2,2,TA,0,Attchd,1,432,TA,287,0,yes,3366
285800,70,RM,60,9600,1774,Reg,Inside,Tistin,Norm,1Fam,2Story,no,4,2,1900,1950,2,2,TA,0,2Types,3,779,Fa,0,0,yes,2869
347600,190,RL,60,10800,2414,Reg,Corner,Tistin,Norm,2fmCon,1.5Fin,no,5,4,1900,1970,2,2,TA,1,Attchd,2,520,Fa,0,0,no,3368
209200,190,RL,60,10800,1294,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,4,7,1900,2000,2,2,TA,0,NA,0,0,NA,114,0,no,1294
319400,70,RM,60,10440,1539,Reg,Inside,Tistin,Norm,1Fam,2Story,no,5,8,1904,2002,2,1,Gd,1,Detchd,2,686,TA,78,0,yes,2189
340100,190,RM,60,10800,1912,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,no,6,7,1905,2000,2,2,TA,1,Detchd,2,672,TA,25,0,no,2394
241300,50,RM,60,10320,1469,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,6,7,1906,1995,1,1,TA,0,Detchd,1,216,TA,0,0,yes,2225
318800,30,RM,60,7200,1022,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,4,1910,2006,1,1,TA,0,Detchd,1,280,TA,30,0,yes,2044
360400,190,RM,60,10120,1889,IR1,Inside,Tistin,Feedr,2fmCon,2.5Unf,yes,7,4,1910,1950,1,2,TA,1,Detchd,1,308,TA,0,0,no,2814
247000,190,C (all),60,7200,2291,Reg,Corner,Tistin,Norm,2fmCon,2.5Unf,no,6,6,1910,1998,2,2,TA,1,Detchd,2,506,TA,0,0,no,3505
325700,50,RM,60,10440,1230,Reg,Corner,Tistin,Norm,1Fam,2Story,yes,5,6,1910,1981,1,1,TA,0,Detchd,2,440,TA,0,0,yes,1670
174800,70,RM,60,3600,1368,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,7,1910,1993,1,1,TA,0,Detchd,1,216,Fa,158,0,yes,2052
256800,70,RM,60,9600,1432,Reg,Inside,Tistin,Norm,1Fam,2Story,no,5,7,1910,2002,2,1,TA,0,Detchd,2,360,Gd,0,0,yes,1696
335800,70,RL,60,11414,2019,IR1,Corner,Lafield,RRAn,1Fam,2Story,no,7,8,1910,1993,1,1,Gd,0,Detchd,2,532,TA,135,0,yes,2747
240500,75,RL,60,6204,2230,Reg,Inside,Tistin,Norm,1Fam,2.5Fin,no,4,5,1912,1950,1,1,TA,0,Detchd,1,440,Gd,188,0,yes,2544
347700,190,RH,60,10896,3395,Reg,Inside,Tistin,Feedr,2fmCon,2.5Fin,no,6,7,1914,1995,2,2,Fa,0,NA,0,0,NA,110,0,no,4320
440000,70,RM,60,6882,1355,Reg,Inside,Lafield,Norm,1Fam,2Story,yes,6,7,1914,2006,1,1,Gd,0,NA,0,0,NA,0,0,yes,2039
304900,75,RM,60,10800,1768,Reg,Inside,Tistin,Norm,1Fam,2.5Unf,no,7,7,1914,1970,1,1,TA,2,Detchd,2,320,TA,341,0,yes,2648
271400,50,RL,60,10410,1214,Reg,Corner,Tistin,Artery,1Fam,1.5Fin,no,3,4,1915,1950,1,1,TA,0,Detchd,3,936,TA,0,0,yes,1886
446800,70,RL,60,9550,1717,IR1,Corner,Enstol,Norm,1Fam,2Story,no,7,5,1915,1970,1,1,Gd,1,Detchd,3,642,TA,35,0,yes,2473
203300,50,RM,60,5790,1605,Reg,Corner,Tistin,Norm,1Fam,2Story,no,3,6,1915,1950,2,2,TA,0,Detchd,1,379,TA,0,0,yes,2445
271600,50,RM,60,10800,1652,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,no,5,6,1915,1950,2,1,TA,0,Detchd,1,416,TA,0,1200,yes,2338
410100,70,RL,60,8730,1396,Reg,Inside,Lafield,RRAn,1Fam,2Story,no,6,7,1915,2003,1,1,TA,0,Detchd,1,384,TA,0,0,yes,2094
258300,50,RM,60,8520,2526,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,no,6,7,1916,1950,2,1,Gd,1,Detchd,1,216,TA,15,0,yes,3240
228800,50,RL,60,10410,1656,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,7,1916,1987,2,1,TA,0,Detchd,1,180,Fa,0,0,no,2172
275900,75,RM,60,9600,2058,Reg,Inside,Tistin,Norm,1Fam,2.5Unf,no,6,5,1917,1950,1,1,TA,1,Detchd,2,396,Fa,0,0,yes,2793
384500,70,RL,60,13515,1824,Reg,Inside,Lafield,Norm,1Fam,2Story,no,6,6,1919,1950,1,1,TA,1,Detchd,2,520,TA,0,0,yes,2588
168100,30,RM,60,8967,1077,Reg,Corner,Lafield,Norm,1Fam,1Story,no,5,2,1920,1950,1,1,TA,0,Detchd,1,338,Po,0,0,yes,2038
165000,30,C (all),60,7879,720,Reg,Inside,Lafield,Norm,1Fam,1Story,yes,4,5,1920,1950,1,1,TA,0,NA,0,0,NA,523,0,no,1440
140600,70,RM,60,6402,1192,Reg,Corner,Lafield,Norm,1Fam,2Story,no,5,5,1920,1950,1,1,TA,0,Detchd,1,189,Fa,0,0,yes,1788
156500,30,RL,60,8400,438,Reg,Inside,Tistin,Norm,1Fam,1Story,no,2,5,1920,1950,1,1,Fa,0,Detchd,1,246,TA,0,0,yes,728
151100,30,RL,60,5400,691,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,6,1920,1950,1,1,Ex,0,Detchd,1,216,TA,20,0,yes,1382
198900,50,C (all),60,11040,1336,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,4,6,1920,1950,1,1,TA,0,CarPort,1,570,TA,47,0,yes,1973
242400,30,RL,60,10800,1130,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1920,1950,1,1,TA,1,Detchd,2,720,TA,0,0,yes,2250
144200,50,RM,60,5586,1198,IR1,Inside,Tistin,Feedr,1Fam,1.5Fin,no,6,7,1920,1998,1,1,TA,0,NA,0,0,NA,98,0,yes,2099
178900,75,RM,60,7200,1111,Reg,Inside,Lafield,Norm,1Fam,2.5Unf,no,5,7,1920,1996,1,1,Fa,0,Detchd,1,288,TA,0,0,yes,1641
391000,50,RM,60,10440,2792,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,no,6,7,1920,1950,2,1,TA,2,Detchd,2,520,TA,547,1150,yes,4302
266200,70,RM,60,7200,1762,Reg,Corner,Tistin,Norm,1Fam,2Story,no,7,7,1920,1950,1,1,Gd,0,Detchd,2,576,TA,0,0,yes,2358
238400,70,RM,60,6155,1362,IR1,FR3,Lafield,RRNn,1Fam,2Story,no,6,8,1920,1999,2,1,TA,0,Detchd,2,502,Fa,0,0,no,1973
332600,30,RL,60,5400,1073,Reg,Corner,Tistin,Norm,1Fam,1Story,yes,5,6,1921,1968,1,1,TA,0,Detchd,1,326,TA,0,0,yes,2146
292900,30,RM,60,9786,1077,Reg,Inside,Lafield,Norm,1Fam,1Story,yes,3,4,1922,1950,1,1,TA,1,Detchd,1,210,Fa,100,0,yes,2084
344600,30,RM,60,8520,968,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1923,2006,1,1,TA,0,Detchd,2,480,TA,0,0,yes,1936
183800,50,RL,60,9600,1096,Reg,Corner,Tistin,Artery,1Fam,1.5Fin,no,6,5,1924,1950,1,1,TA,0,NA,0,0,NA,8,0,yes,1668
257300,30,RM,60,6911,1301,Reg,FR2,Lafield,Feedr,1Fam,1Story,yes,5,5,1924,1950,1,1,Fa,0,Detchd,2,440,TA,0,0,yes,2446
218600,50,RL,60,9738,1221,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,7,1924,1950,1,1,TA,0,Attchd,1,392,TA,0,0,yes,2005
251600,50,RL,60,8400,1694,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,5,1925,1950,2,1,TA,1,Detchd,2,576,TA,0,0,yes,2875
302300,50,RL,60,9120,1820,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,7,6,1925,1950,2,1,TA,0,Detchd,1,240,TA,100,0,yes,2846
301900,70,RM,60,9600,1641,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,7,1925,1990,1,1,Ex,1,Detchd,2,546,TA,0,0,no,2369
219400,50,RM,60,9600,1472,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,8,1925,1994,1,1,Gd,0,Detchd,1,250,Fa,0,0,no,2174
319800,50,RL,60,6000,1522,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,5,5,1926,1950,2,1,TA,0,NA,0,0,NA,0,0,yes,2016
186300,30,RM,60,6180,986,Reg,Corner,Lafield,Norm,1Fam,1Story,no,6,5,1926,1950,1,1,TA,1,Detchd,1,180,TA,128,0,yes,1946
322300,30,RL,60,10800,968,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1927,2007,2,1,TA,0,Detchd,1,216,Fa,0,0,yes,1624
124600,30,RM,60,6324,520,IR1,Inside,Lafield,Feedr,1Fam,1Story,no,4,6,1927,1950,1,1,Fa,0,Detchd,1,240,TA,0,0,no,1040
174000,45,RH,60,9000,784,Reg,Corner,Kence,Norm,1Fam,1.5Unf,no,6,3,1928,1950,1,1,TA,0,Detchd,2,360,Fa,0,0,no,1568
422800,30,RM,60,8520,720,Reg,Inside,Tistin,Norm,1Fam,1Story,yes,6,8,1928,2003,1,1,TA,0,Detchd,2,484,TA,0,0,yes,1344
381700,70,RM,60,9600,1378,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,9,1928,2005,2,1,Gd,1,Detchd,2,360,TA,0,0,yes,2067
305400,70,RL,60,7200,1502,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,6,1931,2000,1,1,TA,1,Attchd,1,270,TA,0,0,no,2278
157600,190,RM,60,6780,754,Reg,Inside,Lafield,Norm,2fmCon,1.5Fin,no,6,8,1935,1982,1,1,TA,0,NA,0,0,NA,0,0,yes,1040
184900,50,RM,60,6240,1344,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,4,1936,1950,1,1,TA,0,Detchd,1,240,TA,114,0,no,2240
318500,50,RL,60,10800,1466,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,8,1936,1989,2,1,Gd,1,Attchd,2,566,TA,21,500,no,2262
414300,70,RL,60,7200,1135,Reg,Inside,Tistin,Feedr,1Fam,2Story,no,7,9,1936,2007,1,1,Gd,0,Detchd,2,576,TA,0,0,no,1695
386400,50,RL,60,7200,1768,Reg,Corner,Tistin,Feedr,1Fam,1.5Fin,yes,5,7,1937,1950,1,1,Gd,2,Detchd,1,240,TA,0,0,yes,2499
208100,50,RM,60,7200,1360,Reg,Corner,Lafield,Norm,1Fam,1.5Fin,no,5,6,1938,1995,1,1,Gd,0,Detchd,1,297,TA,65,0,yes,2163
275300,50,RL,60,9060,1258,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,6,5,1939,1950,1,1,TA,0,Detchd,1,280,TA,0,0,no,1818
319700,75,RL,60,8400,2192,Reg,Inside,Tistin,Norm,1Fam,2.5Fin,no,5,8,1939,1997,2,1,Gd,1,Detchd,1,240,TA,24,0,yes,2492
248200,50,RL,60,8400,1595,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,5,1940,2000,1,1,TA,2,Attchd,1,240,TA,0,0,yes,2535
251400,70,RL,60,9084,1510,Reg,Inside,Tistin,Artery,1Fam,2Story,no,4,5,1940,1950,1,1,TA,1,Detchd,1,296,Po,0,0,yes,2265
240100,50,RL,60,10134,1034,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1940,1950,1,1,TA,0,Detchd,1,240,TA,39,0,yes,1769
230200,50,RL,60,8160,1134,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1940,1950,1,1,TA,0,Detchd,1,240,TA,0,0,yes,1890
291400,50,RL,60,9900,1489,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,7,1940,1950,2,1,TA,1,Detchd,1,240,TA,0,0,yes,2267
219800,30,RL,60,10200,672,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,8,1940,1997,1,1,TA,0,Detchd,1,240,TA,0,0,yes,1344
295800,190,RL,60,12180,924,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,yes,4,4,1941,1950,1,1,Fa,0,Detchd,1,280,TA,0,0,no,1596
274500,50,RL,60,10998,1604,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,5,1941,1960,2,1,TA,0,Detchd,2,660,TA,68,0,yes,2588
296700,50,RL,60,9084,1111,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,yes,5,6,1941,1950,1,1,TA,0,Detchd,1,200,Fa,0,0,yes,1727
243400,50,RM,60,6000,1218,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,6,6,1941,1950,1,1,TA,1,Detchd,2,440,TA,0,0,no,1953
361500,50,RL,60,10930,1558,Reg,Inside,Kence,Artery,1Fam,1.5Fin,yes,5,6,1945,1950,1,1,TA,1,Attchd,1,288,TA,0,0,yes,2471
301000,20,RL,60,11100,930,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1946,2006,1,1,Gd,0,Detchd,1,308,TA,0,0,yes,930
185100,60,RM,60,3378,1389,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,8,1946,1992,1,1,TA,2,Detchd,1,240,TA,0,0,yes,2040
248300,20,RL,60,11664,1082,Reg,Inside,Kence,Artery,1Fam,1Story,no,6,5,1948,1950,1,1,TA,1,Detchd,1,240,TA,130,0,yes,2164
239300,50,RL,60,10800,1192,Reg,Inside,Kence,Norm,1Fam,1.5Fin,no,4,4,1949,1950,1,1,TA,0,NA,0,0,NA,0,0,yes,1912
386500,50,RL,60,11409,1716,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,4,1949,2008,1,1,TA,1,Attchd,1,281,TA,0,0,yes,2484
185200,90,RL,60,7200,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,4,5,1949,1950,2,2,TA,0,Detchd,2,420,TA,0,0,no,1040
219900,40,RL,60,12144,1268,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1949,1950,1,1,TA,1,Attchd,1,288,TA,28,0,no,1868
390700,50,RL,60,8064,924,Reg,Corner,Kence,Artery,1Fam,1.5Fin,no,5,7,1949,2006,1,1,TA,1,Detchd,2,576,TA,0,2000,yes,1596
403800,45,RL,60,9600,893,Reg,Inside,Kence,Norm,1Fam,1.5Unf,no,5,7,1949,2003,1,1,Gd,0,Detchd,2,576,TA,0,0,yes,1738
293300,50,RL,60,7200,1904,Reg,Inside,Kence,Norm,1Fam,1.5Fin,yes,5,4,1950,1982,1,1,TA,0,Attchd,1,240,TA,0,0,yes,3112
171600,90,RL,60,8544,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,3,4,1950,1950,2,2,TA,0,Detchd,2,400,TA,0,0,no,1040
189000,90,RL,60,8544,1040,Reg,Corner,Kence,Norm,Duplex,1Story,no,3,4,1950,1950,2,2,TA,0,Detchd,2,400,TA,0,0,no,1040
162800,20,RH,60,8400,841,Reg,Inside,Kence,Feedr,1Fam,1Story,no,4,4,1950,1950,1,1,TA,0,CarPort,1,294,TA,0,0,yes,1562
256500,20,RL,60,7200,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1950,1950,1,1,TA,0,Detchd,2,420,TA,29,0,yes,1040
184100,20,RL,60,7200,1048,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1950,1950,1,1,TA,0,Detchd,2,420,TA,27,0,no,1048
205800,20,RL,60,7200,988,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1950,1950,1,1,TA,0,Attchd,1,276,TA,80,0,yes,1864
237000,20,RL,60,9600,1067,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1950,1995,2,1,Gd,0,Attchd,2,436,TA,0,0,yes,2134
236400,20,RL,60,7200,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1950,1950,1,1,TA,0,Detchd,2,625,TA,0,0,yes,1040
274300,20,RL,60,7200,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,8,1950,2002,1,1,Gd,0,Detchd,2,720,TA,0,0,yes,1728
251900,20,RL,60,7200,900,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,7,1951,2000,1,1,Gd,0,Detchd,2,576,TA,32,0,yes,1800
354500,20,RL,60,7350,952,Reg,Corner,Kence,Norm,1Fam,1Story,yes,5,7,1951,1951,1,1,TA,0,Detchd,2,840,TA,0,0,no,1904
239300,90,RM,60,7596,1960,Reg,Inside,Tistin,Artery,Duplex,2Story,no,5,5,1952,1952,2,2,TA,0,Detchd,2,400,TA,0,0,no,2920
195900,20,RM,60,6000,936,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,4,4,1953,1953,1,1,TA,0,Detchd,2,576,TA,32,0,no,1872
219000,20,RL,60,8190,948,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1954,1954,1,1,TA,1,Detchd,1,280,TA,36,0,no,1896
253100,50,RL,60,8172,1470,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,4,6,1954,1972,2,1,TA,0,Detchd,1,548,TA,0,0,yes,2411
264300,80,RL,60,7134,1360,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1955,1955,1,1,TA,1,Detchd,2,572,TA,50,0,no,1744
242600,20,RL,60,10434,1005,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1955,1955,1,1,Fa,1,Detchd,2,672,Fa,0,0,yes,2010
360100,20,RL,60,7200,827,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1955,2007,1,1,TA,1,Detchd,1,392,TA,0,0,no,827
230900,20,RL,60,8172,864,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1955,1990,1,1,TA,0,Detchd,2,572,TA,0,0,no,1728
335800,20,RL,60,9060,1340,Reg,Inside,Tistin,Artery,1Fam,1Story,no,5,6,1957,2006,1,1,TA,1,Attchd,1,252,TA,0,0,no,1340
217300,20,RL,60,7332,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,Gd,0,Attchd,1,288,TA,0,0,yes,1728
140600,20,RL,60,8281,864,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,1,Detchd,1,360,TA,0,0,no,1728
207800,20,RH,60,7800,965,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,0,Detchd,1,300,TA,0,0,yes,1793
236500,90,RL,60,12900,1258,Reg,Inside,Tistin,Feedr,Duplex,SFoyer,no,4,4,1969,1969,0,2,TA,0,CarPort,2,400,TA,0,0,no,2456
259800,190,RL,60,9873,960,Reg,Inside,Lafield,RRAn,2fmCon,1Story,no,4,5,1970,1970,1,1,TA,0,Detchd,2,576,TA,288,0,yes,1920
211900,20,RL,60,6960,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,6,1970,1970,1,1,Gd,0,Detchd,2,660,TA,0,500,yes,1728
224600,20,RL,60,9000,864,Reg,FR2,Kence,Norm,1Fam,1Story,no,4,6,1971,1971,1,1,TA,0,Detchd,2,528,TA,0,0,yes,1728
326800,20,RL,60,7200,894,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1972,1972,1,1,TA,0,Detchd,2,600,TA,0,0,no,1788
295700,20,RL,60,7200,780,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1972,1972,1,1,TA,0,Detchd,1,352,TA,0,0,yes,1560
